"","DR.Number","Date.Reported","Date.Occurred","Time.Occurred","Area.ID","Area.Name","Reporting.District","Crime.Code","Crime.Code.Description","MO.Codes","Victim.Age","Victim.Sex","Victim.Descent","Premise.Code","Premise.Description","Address","Cross.Street","Location","Zip.Codes","Census.Tracts","Precinct.Boundaries","LA.Specific.Plans","Council.Districts","Neighborhood.Councils..Certified."
"31136",181918128,"2018-09-27T00:00:00.000","2018-09-27T00:00:00.000",600,19,"Mission",1982,997,"TRAFFIC COLLISION","3006 3028 3030 3037 3101 3401 4026",48,"M","H",101,"STREET","PARTHENIA                    ST","SEPULVEDA                    BL","{'longitude': '-118.4677', 'latitude': '34.2283'}",18914,123,420,NA,3,73
"401866",110314885,"2011-06-18T00:00:00.000","2011-06-18T00:00:00.000",2230,3,"Southwest",313,997,"TRAFFIC COLLISION","1300",NA,"M","O",101,"STREET","ADAMS","11TH","{'longitude': '-118.3296', 'latitude': '34.0326'}",23079,657,917,7,12,19
"450370",102013231,"2010-05-19T00:00:00.000","2010-05-19T00:00:00.000",1400,20,"Olympic",2079,997,"TRAFFIC COLLISION","",46,"F","H",101,"STREET","14TH                         ST","MAGNOLIA                     AV","{'longitude': '-118.2864', 'latitude': '34.0463'}",22723,670,950,NA,11,8
"264250",140410986,"2014-06-30T00:00:00.000","2014-06-30T00:00:00.000",1,4,"Hollenbeck",497,997,"TRAFFIC COLLISION","3101 3401 3701 3004",24,"M","H",101,"STREET","E  OLYMPIC                      BL","SOTO                         ST","{'longitude': '-118.2177', 'latitude': '34.0234'}",23441,530,961,NA,9,38
"326721",132005945,"2013-02-12T00:00:00.000","2013-02-12T00:00:00.000",1929,20,"Olympic",2056,997,"TRAFFIC COLLISION","0605 3004 3026 3035 3037 3101 3401 3701 4027",43,"F","H",101,"STREET","OLYMPIC                      BL","DEWEY                        AV","{'longitude': '-118.2958', 'latitude': '34.0527'}",22723,NA,1246,NA,12,89
"301463",131422041,"2013-09-05T00:00:00.000","2013-09-05T00:00:00.000",1450,14,"Pacific",1474,997,"TRAFFIC COLLISION","3011 3026 3035 3037 3101 3401 3701 4027",81,"F","W",101,"STREET","85TH","FORDHAM","{'longitude': '-118.4188', 'latitude': '33.9607'}",23676,928,1520,10,10,16
"88710",170716236,"2017-09-28T00:00:00.000","2017-09-27T00:00:00.000",2100,7,"Wilshire",734,997,"TRAFFIC COLLISION","3006 3028 3030 3035 3037 3101 3401 3701 4027",51,"M","O",101,"STREET","HAUSER                       BL","FULLER                       AV","{'longitude': '-118.3505', 'latitude': '34.0688'}",23667,627,1088,NA,7,26
"443961",102016403,"2010-07-12T00:00:00.000","2010-07-12T00:00:00.000",1410,20,"Olympic",2029,997,"TRAFFIC COLLISION","0605",35,"M","W",101,"STREET","6TH                          ST","VIRGIL                       AV","{'longitude': '-118.287', 'latitude': '34.0637'}",22722,578,1316,NA,12,89
"432075",100716650,"2010-10-17T00:00:00.000","2010-10-17T00:00:00.000",1105,7,"Wilshire",739,997,"TRAFFIC COLLISION","",29,"M","O",101,"STREET","6TH                          ST","RIMPAU                       BL","{'longitude': '-118.3316', 'latitude': '34.064'}",23081,577,874,NA,7,86
"107129",171111444,"2017-06-02T00:00:00.000","2017-06-02T00:00:00.000",835,11,"Northeast",1183,997,"TRAFFIC COLLISION","3101 3401 3701 3004 3026 3036",55,"M","O",101,"STREET","GLENDALE                     BL","ALVARADO                     ST","{'longitude': '-118.26', 'latitude': '34.0832'}",23444,481,254,NA,8,31
"362139",120210402,"2012-04-28T00:00:00.000","2012-04-28T00:00:00.000",340,2,"Rampart",205,997,"TRAFFIC COLLISION","3004 3036 3101 3401 3701 3030",NA,"M","B",101,"STREET","SUNSET","DESCANSO","{'longitude': '-118.2748', 'latitude': '34.0854'}",23444,467,994,NA,8,90
"2883",191409831,"2019-04-05T00:00:00.000","2019-04-05T00:00:00.000",1550,14,"Pacific",1495,997,"TRAFFIC COLLISION","3009 3026 3035 3037 3101 3401 3701 4027",54,"F","W",101,"STREET","LINCOLN                      BL","SEPULVEDA                    BL","{'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'longitude': '-118.3906', 'latitude': '33.9523'}",23676,2340,445,12,10,16
"10742",191206602,"2019-02-06T00:00:00.000","2019-02-06T00:00:00.000",800,12,"77th Street",1258,997,"TRAFFIC COLLISION","4012 3037 3004 3028 3030 3101 0605",36,"F","H",101,"STREET","75TH                         ST","BROADWAY","{'longitude': '-118.2783', 'latitude': '33.9718'}",22352,792,1004,7,13,46
"56228",180610459,"2018-04-18T00:00:00.000","2018-04-18T00:00:00.000",630,6,"Hollywood",632,997,"TRAFFIC COLLISION","3009 3024 3035 3037 3101 3401 3701 4027",32,"M","H",101,"STREET","LAUREL CANYON                BL","KIRKWOOD                     DR","{'longitude': '-118.3697', 'latitude': '34.1089'}",23677,457,732,NA,7,82
"86612",170621298,"2017-10-09T00:00:00.000","2017-10-09T00:00:00.000",1325,6,"Hollywood",677,997,"TRAFFIC COLLISION","3004 3026 3035 3036 3101 3401 3701 4027",52,"M","H",101,"STREET","MELROSE                      AV","MANHATTAN                    PL","{'longitude': '-118.3103', 'latitude': '34.0835'}",22721,450,891,NA,7,86
"291305",131616915,"2013-11-22T00:00:00.000","2013-11-22T00:00:00.000",1330,16,"Foothill",1637,997,"TRAFFIC COLLISION","3004 3037 3030 3101 3401 3701 4026",41,"F","W",108,"PARKING LOT","FOOTHILL                     BL","ORO VISTA","{'longitude': '-118.3158', 'latitude': '34.2597'}",3221,13,1511,18,1,7
"269007",141609232,"2014-05-25T00:00:00.000","2014-05-24T00:00:00.000",2100,16,"Foothill",1675,997,"TRAFFIC COLLISION","0605 3004 3025 3101 3401 3701 4016",43,"M","H",101,"STREET","SUNLAND                      BL","LA TUNA CANYON","{'longitude': '-118.3671', 'latitude': '34.2342'}",19335,10,1512,8,1,9
"431933",101018400,"2010-10-18T00:00:00.000","2010-10-18T00:00:00.000",1805,10,"West Valley",1033,997,"TRAFFIC COLLISION","",45,"F","W",101,"STREET","TAMPA                        AV","VICTORY                      BL","{'longitude': '-118.5535', 'latitude': '34.1866'}",18909,292,313,NA,4,12
"38681",181115028,"2018-08-14T00:00:00.000","2018-08-10T00:00:00.000",1315,11,"Northeast",1172,997,"TRAFFIC COLLISION","3101 3401 3004 3030 3701",35,"F","W",101,"STREET","GLENDALE                     BL","EFFIE                        ST","{'longitude': '-118.2599', 'latitude': '34.0858'}",23444,481,542,NA,8,31
"236632",151105118,"2015-01-24T00:00:00.000","2015-01-24T00:00:00.000",308,11,"Northeast",1141,997,"TRAFFIC COLLISION","3101 3401 3701 3006 3030 3034",NA,"F","O",101,"STREET","FRANKLIN                     AV","N  KENMORE","{'longitude': '-118.2973', 'latitude': '34.1054'}",23445,402,549,16,7,3
"298441",130321341,"2013-10-01T00:00:00.000","2013-09-29T00:00:00.000",2045,3,"Southwest",393,997,"TRAFFIC COLLISION","3003 3025 3101",54,"M","B",101,"STREET","LEIMERT                      BL","11TH                         AV","{'longitude': '-118.3297', 'latitude': '34.0054'}",22725,749,1021,7,12,54
"41884",182113704,"2018-07-21T00:00:00.000","2018-07-21T00:00:00.000",1320,21,"Topanga",2145,997,"TRAFFIC COLLISION","3004 3028 3030 3037 3101 3401 3701 4026",51,"F","W",101,"STREET","VANOWEN                      ST","TOPANGA CANYON               BL","{'longitude': '-118.6059', 'latitude': '34.1938'}",4278,297,1472,2,4,37
"112267",171212570,"2017-04-30T00:00:00.000","2017-04-30T00:00:00.000",1730,12,"77th Street",1258,997,"TRAFFIC COLLISION","",23,"M","W",108,"PARKING LOT","BROADWAY","76TH                         ST","{'longitude': '-118.2783', 'latitude': '33.9708'}",22352,793,1004,7,13,46
"362400",121311081,"2012-04-26T00:00:00.000","2012-04-26T00:00:00.000",1330,13,"Newton",1321,997,"TRAFFIC COLLISION","3401 3701 3004 3026 3101",30,"F","W",101,"STREET","WASHINGTON                   BL","FIGUEROA                     ST","{'longitude': '-118.2714', 'latitude': '34.0344'}",23076,694,660,7,13,76
"283386",141205782,"2014-01-30T00:00:00.000","2014-01-29T00:00:00.000",2240,12,"77th Street",1239,997,"TRAFFIC COLLISION","3006 3028 3030 3101",29,"F","H",101,"STREET","VERMONT                      AV","60TH                         PL","{'longitude': '-118.2915', 'latitude': '33.985'}",23675,766,1157,7,13,2
"83984",170717485,"2017-10-25T00:00:00.000","2017-10-25T00:00:00.000",730,7,"Wilshire",776,997,"TRAFFIC COLLISION","3003 3025 3029 3035 3037 3101 3401 3701 4027",51,"M","W",101,"STREET","VENICE","RIMPAU","{'longitude': '-118.3405', 'latitude': '34.0466'}",23080,650,1109,NA,12,69
"301214",132015978,"2013-09-09T00:00:00.000","2013-09-07T00:00:00.000",1700,20,"Olympic",2056,997,"TRAFFIC COLLISION","3004 3030 3035 3037 3102 3401 3701 4020 0605",41,"M","H",108,"PARKING LOT","VERMONT                      AV","PICO                         BL","{'longitude': '-118.2916', 'latitude': '34.0473'}",22723,620,1356,NA,11,8
"389834",110517494,"2011-09-21T00:00:00.000","2011-09-21T00:00:00.000",600,5,"Harbor",504,997,"TRAFFIC COLLISION","0605 1300",51,"M","W",101,"STREET","WESTERN","TORRANCE","{'longitude': '-118.3092', 'latitude': '33.8383'}",25715,2072,NA,NA,NA,NA
"66915",180505967,"2018-02-10T00:00:00.000","2018-02-10T00:00:00.000",130,5,"Harbor",564,997,"TRAFFIC COLLISION","4005 3028 3030 3101 3036 3004",25,"F","O",101,"STREET","6TH                          ST","NELSON                       ST","{'longitude': '-118.285', 'latitude': '33.7388'}",3342,970,433,NA,15,36
"453460",102011672,"2010-04-24T00:00:00.000","2010-04-24T00:00:00.000",1030,20,"Olympic",2088,997,"TRAFFIC COLLISION","0605",45,"M","K",101,"STREET","1600 S  HOOVER                       ST","","{'longitude': '-118.2841', 'latitude': '34.0438'}",22723,696,1521,NA,11,8
"432270",100323932,"2010-10-15T00:00:00.000","2010-10-15T00:00:00.000",740,3,"Southwest",357,997,"TRAFFIC COLLISION","",31,"F","B",101,"STREET","RAYMOND","EXPOSITION","{'longitude': '-118.2977', 'latitude': '34.0184'}",22724,691,916,7,14,32
"365969",120309705,"2012-03-29T00:00:00.000","2012-03-29T00:00:00.000",2150,3,"Southwest",397,997,"TRAFFIC COLLISION","1309 0605",35,"M","B",101,"STREET","NORMANDIE","42ND                         ST","{'longitude': '-118.3002', 'latitude': '34.0073'}",23668,733,1013,7,14,35
"24734",181920041,"2018-11-04T00:00:00.000","2018-11-04T00:00:00.000",55,19,"Mission",1954,997,"TRAFFIC COLLISION","3012 3037 3028 3101 3401 3701 4019",NA,"M","X",108,"PARKING LOT","CHATSWORTH                   ST","SEPULVEDA                    BL","{'longitude': '-118.4673', 'latitude': '34.2646'}",19330,74,398,NA,1,4
"386407",111323100,"2011-10-19T00:00:00.000","2011-10-19T00:00:00.000",1310,13,"Newton",1347,997,"TRAFFIC COLLISION","",29,"M","H",101,"STREET","41ST                         ST","LONG BEACH                   AV","{'longitude': '-118.2433', 'latitude': '34.0081'}",22727,709,980,7,13,51
"262360",140913349,"2014-07-16T00:00:00.000","2014-07-16T00:00:00.000",100,9,"Van Nuys",909,997,"TRAFFIC COLLISION","3004 3037 3028 3030 3101 3401 3701 4009",21,"F","O",101,"STREET","WYANDOTTE                    ST","WOODMAN                      AV","{'longitude': '-118.4313', 'latitude': '34.2031'}",19733,217,469,NA,5,18
"248541",142117444,"2014-10-26T00:00:00.000","2014-10-26T00:00:00.000",830,21,"Topanga",2139,997,"TRAFFIC COLLISION","3018 3037 3029 3026 3101 3401 3701 4021",49,"M","H",101,"STREET","WINNETKA                     AV","SHERMAN                      WY","{'longitude': '-118.571', 'latitude': '34.2012'}",4282,290,281,NA,4,66
"176537",161308153,"2016-03-14T00:00:00.000","2016-03-14T00:00:00.000",1635,13,"Newton",1353,997,"TRAFFIC COLLISION","3101 3401 3701 3008 3025",25,"M","B",101,"STREET","VERNON                       AV","MCKINLEY                     AV","{'longitude': '-118.2609', 'latitude': '34.0039'}",22727,717,893,7,13,NA
"13929",191704723,"2019-01-15T00:00:00.000","2019-01-15T00:00:00.000",1140,17,"Devonshire",1794,997,"TRAFFIC COLLISION","3011 3037 3034 3028 3101 3401 3701 4026",99,"M","O",101,"STREET","GRESHAM                      ST","RESEDA                       BL","{'longitude': '-118.5372', 'latitude': '34.2251'}",18513,113,246,NA,2,65
"326829",131506202,"2013-02-12T00:00:00.000","2013-02-12T00:00:00.000",1315,15,"N Hollywood",1505,997,"TRAFFIC COLLISION","3003 3037 3024 3101 3401 3701 4026",NA,"M","H",101,"STREET","VALERIO                      ST","FARMDALE                     AV","{'longitude': '-118.3812', 'latitude': '34.2049'}",8888,169,478,NA,5,14
"191411",151821386,"2015-12-03T00:00:00.000","2015-12-03T00:00:00.000",300,18,"Southeast",1834,997,"TRAFFIC COLLISION","0605 3011 3028 3030 3101 4018",NA,"X","X",101,"STREET","MAIN                         ST","94TH                         ST","{'longitude': '-118.2611', 'latitude': '33.9398'}",22351,807,359,7,14,45
"92927",170916364,"2017-08-30T00:00:00.000","2017-08-30T00:00:00.000",927,9,"Van Nuys",974,997,"TRAFFIC COLLISION","3004 3028 3030 3036 3101 3401 3701 4026",38,"M","B",101,"STREET","VENTURA                      BL","KESTER                       AV","{'longitude': '-118.4574', 'latitude': '34.1524'}",19732,336,680,6,7,83
"65376",180606892,"2018-02-20T00:00:00.000","2018-02-19T00:00:00.000",800,6,"Hollywood",659,997,"TRAFFIC COLLISION","3006 3028 3030 3035 3037 3101 3401 3701 4027",37,"F","W",101,"STREET","N  HARVARD                      BL","SUNSET                       BL","{'longitude': '-118.3049', 'latitude': '34.0966'}",23445,428,456,NA,8,58
"343364",120321867,"2012-09-28T00:00:00.000","2012-09-28T00:00:00.000",1755,3,"Southwest",373,997,"TRAFFIC COLLISION","3004 3026 3101",57,"F","B",101,"STREET","COLISEUM","CRENSHAW","{'longitude': '-118.3349', 'latitude': '34.0182'}",22725,761,1014,7,12,54
"100304",171113675,"2017-07-16T00:00:00.000","2017-07-15T00:00:00.000",1645,11,"Northeast",1117,997,"TRAFFIC COLLISION","3101 3401 3701 3016 3025",41,"M","H",101,"STREET","EAGLE ROCK                   BL","FAIR PARK                    AV","{'longitude': '-118.2108', 'latitude': '34.1294'}",23672,358,1435,NA,9,93
"424596",100521286,"2010-12-15T00:00:00.000","2010-12-15T00:00:00.000",800,5,"Harbor",583,997,"TRAFFIC COLLISION","",58,"F","W",101,"STREET","25TH                         ST","WESTERN                      AV","{'longitude': '-118.3129', 'latitude': '33.723'}",3343,984,1454,NA,15,33
"393778",111516380,"2011-08-21T00:00:00.000","2011-08-21T00:00:00.000",1410,15,"N Hollywood",1506,997,"TRAFFIC COLLISION","",26,"M","H",101,"STREET","SATICOY","VINELAND","{'longitude': '-118.3703', 'latitude': '34.2085'}",19335,164,483,NA,5,21
"123835",170706104,"2017-02-16T00:00:00.000","2017-02-16T00:00:00.000",2228,7,"Wilshire",766,997,"TRAFFIC COLLISION","3011 3028 3034 3037 3101 3401 3701 4007",26,"M","H",101,"STREET","LUCERNE                      BL","PICO                         BL","{'longitude': '-118.3305', 'latitude': '34.0468'}",23080,648,1345,NA,12,69
"461557",101806779,"2010-02-20T00:00:00.000","2010-02-18T00:00:00.000",2230,18,"Southeast",1881,997,"TRAFFIC COLLISION","",50,"M","H",101,"STREET","REDONDO BEACH                BL","VERMONT                      AV","{'longitude': '-118.2917', 'latitude': '33.8925'}",24684,941,761,7,15,53
"381402",110220910,"2011-11-27T00:00:00.000","2011-11-26T00:00:00.000",2005,2,"Rampart",201,997,"TRAFFIC COLLISION","",26,"M","H",101,"STREET","NORMANDIE                    AV","ROMAINE                      ST","{'longitude': '-118.3005', 'latitude': '34.0886'}",23447,439,929,NA,8,58
"441695",101715464,"2010-07-31T00:00:00.000","2010-07-30T00:00:00.000",2025,17,"Devonshire",1743,997,"TRAFFIC COLLISION","",27,"M","H",101,"STREET","RESEDA","HIAWATHA","{'longitude': '-118.5361', 'latitude': '34.2591'}",18905,82,1537,NA,2,77
"413039",112107837,"2011-03-18T00:00:00.000","2011-03-18T00:00:00.000",1755,21,"Topanga",2136,997,"TRAFFIC COLLISION","",39,"F","W",101,"STREET","VALERIO","CANOGA","{'longitude': '-118.5975', 'latitude': '34.2047'}",4278,287,1465,NA,4,37
"389984",112018613,"2011-09-20T00:00:00.000","2011-09-20T00:00:00.000",1250,20,"Olympic",2074,997,"TRAFFIC COLLISION","",28,"M","W",101,"STREET","PICO","HOBART","{'longitude': '-118.3052', 'latitude': '34.0472'}",22723,672,1357,NA,12,19
"363452",121809837,"2012-04-21T00:00:00.000","2012-04-18T00:00:00.000",1145,18,"Southeast",1841,997,"TRAFFIC COLLISION","1300 0605",35,"M","H",101,"STREET","111TH                        ST","OLIVE                        ST","{'longitude': '-118.2793', 'latitude': '33.9348'}",24355,812,704,7,14,NA
"348810",121116105,"2012-08-16T00:00:00.000","2012-08-16T00:00:00.000",1000,11,"Northeast",1123,997,"TRAFFIC COLLISION","3101 3401 3701 3004 3034",65,"M","A",101,"STREET","GLENFELIZ                    BL","DOVER                        PL","{'longitude': '-118.2676', 'latitude': '34.122'}",23670,398,566,NA,8,42
"21331",181920970,"2018-11-26T00:00:00.000","2018-11-26T00:00:00.000",1445,19,"Mission",1984,997,"TRAFFIC COLLISION","3004 3026 3036 3101 3401 3701 4026",56,"F","H",101,"STREET","CEDROS                       AV","PARTHENIA                    ST","{'longitude': '-118.4536', 'latitude': '34.2282'}",19730,149,667,NA,3,59
"257675",140914999,"2014-08-21T00:00:00.000","2014-08-21T00:00:00.000",1430,9,"Van Nuys",984,997,"TRAFFIC COLLISION","3006 3030 3037 3028 3101 3401 3701 4026",23,"F","W",101,"STREET","DICKENS                      ST","CEDROS                       AV","{'longitude': '-118.4517', 'latitude': '34.1504'}",19732,337,680,NA,7,83
"119004",171007542,"2017-03-18T00:00:00.000","2017-03-18T00:00:00.000",40,10,"West Valley",1039,997,"TRAFFIC COLLISION","3004 3036 3029 3026 3101 3401 3701 4026",33,"F","B",101,"STREET","HASKELL                      AV","VANOWEN                      ST","{'longitude': '-118.4749', 'latitude': '34.1939'}",19734,226,296,NA,3,61
"7074",191906897,"2019-03-04T00:00:00.000","2019-03-04T00:00:00.000",910,19,"Mission",1917,997,"TRAFFIC COLLISION","3037 3004 3030 3028 3101 3401 3701 4019",NA,"F","H",101,"STREET","POLK                         ST","FOOTHILL                     BL","{'longitude': '-118.4438', 'latitude': '34.3129'}",18912,44,1529,NA,1,47
"461713",100106453,"2010-02-17T00:00:00.000","2010-02-17T00:00:00.000",635,1,"Central",129,997,"TRAFFIC COLLISION","",NA,"F","O",101,"STREET","VIGNES                       ST","TEMPLE                       ST","{'longitude': '-118.2336', 'latitude': '34.0502'}",22728,533,466,NA,9,28
"69990",180704926,"2018-01-22T00:00:00.000","2018-01-22T00:00:00.000",1850,7,"Wilshire",722,997,"TRAFFIC COLLISION","3004 3026 3035 3036 3101 3401 3701 4027",47,"M","O",101,"STREET","SAN VICENTE                  BL","6TH                          ST","{'longitude': '-118.373', 'latitude': '34.066'}",23679,631,1094,NA,6,26
"255602",141918426,"2014-09-06T00:00:00.000","2014-09-05T00:00:00.000",2110,19,"Mission",1972,997,"TRAFFIC COLLISION","3004 3037 3026 3101 3401 3701 4026",35,"M","H",101,"STREET","NOBLE","NORDHOFF","{'longitude': '-118.461', 'latitude': '34.2355'}",18914,114,415,NA,1,73
"447157",100315473,"2010-06-15T00:00:00.000","2010-06-15T00:00:00.000",810,3,"Southwest",358,997,"TRAFFIC COLLISION","",23,"M","W",101,"STREET","JEFFERSON","FIGUEROA","{'longitude': '-118.2824', 'latitude': '34.023'}",22724,701,967,7,13,32
"123944",171106148,"2017-02-15T00:00:00.000","2017-02-15T00:00:00.000",2000,11,"Northeast",1112,997,"TRAFFIC COLLISION","3101 3401 3701 3026 3036",35,"F","O",101,"STREET","YORK","VERDUGO","{'longitude': '-118.2317', 'latitude': '34.125'}",24030,382,1436,NA,9,56
"55783",181310408,"2018-04-21T00:00:00.000","2018-04-21T00:00:00.000",412,13,"Newton",1345,997,"TRAFFIC COLLISION","3101 3401 3701 3011 3030 3034",NA,"M","H",101,"STREET","CENTRAL                      AV","JEFFERSON                    BL","{'longitude': '-118.2565', 'latitude': '34.0112'}",22727,710,892,7,13,6
